DistrictId,Ecology_1,Ecology_2,Ecology_3,Floor,Healthcare_1,Helthcare_2,HouseFloor,HouseYear,Id,KitchenSquare,LifeSquare,Price,Rooms,Shops_1,Shops_2,Social_1,Social_2,Social_3,Square
11,0.00016967599999999998,B,B,5,,1,9.0,1978,8568,6.0,,246508.4862478432,3.0,1,B,36,5992,0,59.89619736245782
9,0.161531741,B,B,8,,2,17.0,1993,16408,19.0,,137595.61078150474,1.0,4,B,25,5648,1,40.22690652815874
94,0.521867054,B,B,6,,0,14.0,1995,9125,8.0,,151004.78245852975,1.0,0,B,25,6149,0,43.377573370224496
57,0.13321533300000002,B,B,3,,3,5.0,1962,5740,5.0,,171474.19259834918,2.0,4,A,49,11395,3,45.851166394937316
58,0.14890389099999998,B,B,13,,3,15.0,2008,9423,9.0,,265063.0375768849,3.0,2,B,9,1952,1,70.56591370904206
52,0.371148999,B,B,8,,2,17.0,2016,13750,6.0,,114105.89636844255,1.0,5,B,34,7065,1,37.765885202269324
23,0.034656082000000005,B,B,8,,0,9.0,2016,16388,4.0,,110750.16906708064,2.0,0,B,0,168,0,56.7515321237732
11,0.00016967599999999998,B,B,4,,1,5.0,1963,5530,5.0,,168255.9349477047,2.0,1,B,36,5992,0,45.93884217381786
27,0.041116354,B,B,12,,1,14.0,2003,7242,8.0,,163987.14666118726,1.0,4,B,53,14892,4,42.12875853042321
6,0.243204519,B,B,10,,0,25.0,2016,14885,4.0,,130549.37803461135,1.0,0,B,5,1564,0,40.91000015260453
130,0.21843974,B,B,16,,4,16.0,1969,12487,7.0,,229983.57792032746,3.0,7,A,21,4472,6,71.68757478021406
62,0.072157581,B,B,4,,0,1.0,1977,9834,4.0,,154677.32094837545,2.0,0,A,2,629,1,73.49953249223378
27,0.072157581,B,B,7,,0,9.0,2017,2182,4.0,,166353.7343526523,2.0,0,A,2,629,1,74.64223349652251
21,0.194489265,B,B,5,,3,5.0,1967,13806,5.0,,189794.27373942395,2.0,5,B,47,8004,3,47.387411860304546
23,0.034656082000000005,B,B,4,,0,1.0,1977,15574,10.0,,93674.45518617758,2.0,0,B,0,168,0,57.42647273809546
18,0.0,B,B,8,,0,17.0,1996,1862,8.0,,150042.93445663402,1.0,5,A,30,5562,0,41.676667848582476
75,0.307466659,B,A,5,,2,14.0,2003,6125,12.0,,452295.3945044829,3.0,5,B,30,5048,9,82.48866592955956
53,0.049637257,B,B,5,,1,19.0,1977,11944,4.0,,307321.73994394817,3.0,3,B,34,7759,0,80.48880669053341
29,0.086885265,B,B,4,,0,5.0,1964,1948,5.0,,186002.20864278584,2.0,0,B,10,2277,2,47.27010836812519
30,7.81528e-05,B,B,4,,3,14.0,1977,13699,10.0,,233331.07731853548,3.0,23,B,22,6398,141,80.489751886959
37,0.127811589,B,B,10,,1,9.0,1972,4686,5.0,,210615.59339119247,2.0,3,B,28,7287,5,44.41465213891578
75,0.307466659,B,A,3,,2,5.0,1965,7456,5.0,,175074.9187704664,2.0,5,B,30,5048,9,49.69543002625967
74,0.075778755,B,B,17,,0,0.0,1977,4915,4.0,,243837.2736720141,2.0,2,B,6,1437,3,79.53315504444356
71,0.407276235,A,B,10,,0,9.0,1971,14220,6.0,,162939.62552178028,2.0,0,A,9,1768,0,47.92746703764958
61,0.300322518,B,B,9,,1,9.0,1982,15156,5.0,,176841.33126206032,1.0,9,B,52,10311,6,34.495733627280266
27,0.072157581,B,B,13,,0,17.0,2011,5574,13.0,,153893.97907658972,1.0,0,A,2,629,1,53.0433028473534
99,0.033493708,B,B,2,,3,9.0,1970,7554,6.0,,188292.10332716253,2.0,8,B,66,10573,1,44.67975385989294
126,0.333891544,B,B,2,,0,5.0,1965,12458,5.0,,121164.91894029333,1.0,0,B,30,6564,1,31.197105524592377
53,0.049637257,B,B,8,,1,19.0,2018,8519,4.0,,195474.2991267647,1.0,3,B,34,7759,0,38.450088291647646
88,0.127375905,B,B,5,,3,14.0,1972,2607,6.0,,179182.10205899528,2.0,9,B,43,8429,3,37.51949969359575
44,0.036122292,B,B,21,,1,1.0,2018,1299,4.0,,215046.3770312285,1.0,1,B,24,4378,0,43.25323780363457
123,0.0,B,B,6,,0,16.0,1980,6236,8.0,,327577.3255763727,3.0,4,B,6,2733,0,70.84577436864507
61,0.300322518,B,B,4,,1,14.0,1991,6229,8.0,,373187.2602117288,4.0,9,B,52,10311,6,84.71222636592266
109,0.1363303,B,B,8,,3,9.0,1979,3593,8.0,,334503.57743907114,3.0,6,B,30,6141,10,64.99183019524304
3,0.050900058,B,B,6,,2,9.0,1973,4654,6.0,,107658.01367778098,1.0,3,B,43,10621,1,36.418685112885
27,0.211401214,B,B,22,,0,22.0,2016,5583,4.0,,101028.4835371558,1.0,1,B,9,1892,0,38.27440564439743
8,0.219006007,B,B,12,,1,17.0,1995,16770,8.0,,238608.65965989066,2.0,4,B,28,6746,3,55.32056077205729
6,0.243204519,B,B,5,,0,16.0,1992,1069,10.0,,138985.32830176025,1.0,0,B,5,1564,0,41.819577500590036
45,0.195781053,B,B,14,,3,22.0,1977,12354,4.0,,265157.08019848197,1.0,2,B,23,5212,6,50.56835888384758
48,0.041124634,B,B,2,,1,1.0,1977,448,20.0,,216882.2654078904,1.0,10,B,46,9515,5,41.18690353211422
9,0.161531741,B,B,1,,2,17.0,1990,5145,8.0,,126209.07560444373,1.0,4,B,25,5648,1,41.53553685947135
27,0.072157581,B,B,11,,0,1.0,1977,4859,4.0,,220556.03156727031,2.0,0,A,2,629,1,66.34879129370017
57,0.13321533300000002,B,B,5,,3,14.0,1975,7768,9.0,,115371.16103622931,1.0,4,A,49,11395,3,38.9633030887242
84,0.006076152,B,B,3,,6,9.0,1964,10526,7.0,,170189.43225827275,2.0,6,B,30,5285,0,37.172584444269575
111,0.135649789,B,B,5,,3,5.0,1971,5981,5.0,,152588.429787374,1.0,11,B,46,7960,6,31.711475235270065
85,0.037177818,B,B,8,,1,9.0,1978,4315,6.0,,174204.39761386756,1.0,7,B,52,11217,1,35.3239479323271
85,0.037177818,B,B,11,,1,9.0,1981,2005,5.0,,159451.0109969512,1.0,7,B,52,11217,1,30.114291618066027
44,0.122190486,B,B,7,,1,14.0,1977,5097,8.0,,209827.81306987052,1.0,3,B,25,4724,2,41.24417209984111
54,0.006076152,B,B,9,,6,10.0,2015,12520,4.0,,317505.9792502333,1.0,6,B,30,5285,0,57.06708281007854
21,0.194489265,B,B,2,,3,9.0,1973,1665,6.0,,197881.62757186292,3.0,5,B,47,8004,3,57.80205965519856
84,0.14966637300000002,B,B,13,,4,14.0,1988,3424,7.0,,297365.8286224745,3.0,1,B,22,4789,2,66.76135850265763
59,0.019508796,B,B,24,,5,23.0,2018,6834,4.0,,311918.7638112213,2.0,5,B,37,7687,11,72.62467923987941
1,0.007122317,B,B,5,,0,9.0,2018,1115,10.0,,198295.30122789997,2.0,1,B,1,264,0,52.95166644091622
62,0.072157581,B,B,4,,0,15.0,1977,11312,4.0,,114978.58806293929,1.0,0,A,2,629,1,42.67586088417367
9,0.069753361,B,B,13,,1,17.0,1992,7689,8.0,,271946.13290162984,2.0,11,B,53,13670,4,53.235220224278756
91,0.000995363,B,B,2,,1,5.0,1965,3301,5.0,,152253.32497314105,2.0,5,B,42,7651,1,47.02025373573478
58,0.43788524,B,B,5,,0,17.0,2017,16084,4.0,,103156.27601439842,1.0,5,B,23,5735,3,44.32969718557517
70,0.002211665,B,B,3,,1,16.0,1980,8508,10.0,,358097.28003652603,3.0,5,A,39,7614,3,82.57804483101499
128,0.0,B,B,6,,2,17.0,1993,10792,8.0,,179905.2783200393,1.0,8,B,27,4798,0,42.43606965695493
61,0.300322518,B,B,18,,1,22.0,2010,5531,10.0,,134747.16377140727,3.0,9,B,52,10311,6,80.15091218522058
61,0.232205084,B,B,2,,0,17.0,2014,16185,12.0,,91611.58709056274,2.0,3,B,24,4860,1,66.38426929156482
47,0.101872465,B,B,16,,3,16.0,1980,11224,10.0,,250122.10189703212,2.0,3,B,23,4583,3,62.47326666774808
12,0.090799103,B,B,13,,5,16.0,1982,3140,8.0,,146453.1987548015,1.0,15,B,74,19083,2,37.684459620709475
84,0.006076152,B,B,5,,6,5.0,1961,16542,5.0,,157290.1916921251,1.0,6,B,30,5285,0,34.94990255389836
9,0.069753361,B,B,7,,1,16.0,1996,4267,10.0,,379586.05021624704,3.0,11,B,53,13670,4,78.50419451835499
1,0.007122317,B,B,21,,0,20.0,2018,9673,4.0,,197079.17785117586,2.0,1,B,1,264,0,64.47535727726968
23,0.005767451,B,B,2,,0,5.0,1977,6531,4.0,,68177.17857768822,1.0,0,B,1,388,0,38.53001965285644
12,0.090799103,B,B,17,,5,17.0,1991,11591,10.0,,302272.55131002696,3.0,15,B,74,19083,2,79.06713341055087
23,0.075778755,B,B,5,,0,10.0,2014,3197,8.0,,111481.14447793223,1.0,2,B,6,1437,3,41.57977135837287
6,0.243204519,B,B,11,,0,17.0,1977,10661,4.0,,127557.07644034027,1.0,0,B,5,1564,0,43.41133140466797
1,0.007122317,B,B,4,,0,17.0,2015,14151,10.0,,203167.12574257728,2.0,1,B,1,264,0,64.59520011806417
0,0.319809354,B,B,4,,5,5.0,1965,2035,5.0,,177320.99959999367,2.0,8,B,25,4756,16,47.9523665436645
44,0.232205084,B,B,1,,0,12.0,1968,8864,9.0,,142402.73927153,1.0,3,B,24,4860,1,33.938750019723045
34,0.069753361,B,B,12,,1,11.0,2000,1992,14.0,,595348.3058066913,3.0,11,B,53,13670,4,119.36021612377216
1,0.007122317,B,B,6,,0,17.0,1977,53,4.0,,246515.9829120923,3.0,1,B,1,264,0,87.1813500535642
27,0.072157581,B,B,4,,0,17.0,2015,1977,9.0,,139044.68642780127,1.0,0,A,2,629,1,39.62813645902962
23,0.005767451,B,B,3,,0,1.0,2017,12559,4.0,,82733.31527199424,2.0,0,B,1,388,0,53.08852278104384
121,0.212515361,B,B,10,,3,14.0,1977,8830,6.0,,89659.18778512819,2.0,7,B,19,3293,16,45.25095327999151
33,0.051942062,B,B,4,,2,5.0,1964,3439,5.0,,238135.7507826436,2.0,0,B,17,4017,7,46.834671361532656
8,0.458174486,B,A,8,,1,14.0,2004,12495,11.0,,267965.5573240196,2.0,5,B,26,4439,1,59.228601814430036
29,0.086885265,B,B,16,,0,16.0,1977,11848,9.0,,171503.2496131572,1.0,0,B,10,2277,2,42.45516271640762
1,0.007122317,B,B,5,,0,17.0,1977,494,20.0,,260380.61542791512,3.0,1,B,1,264,0,83.74925668034018
107,0.174739084,B,B,9,,0,9.0,1965,389,5.0,,228361.0652026916,3.0,3,B,17,3379,9,56.679801465212535
6,0.243204519,B,B,15,,0,1.0,1977,13507,4.0,,175877.2475872327,2.0,0,B,5,1564,0,54.21375169375454
56,0.035145267,B,B,4,,0,9.0,1973,3324,6.0,,275945.1886548664,3.0,3,B,42,9292,3,57.99598888737663
84,0.14966637300000002,B,B,8,,4,12.0,1967,1541,9.0,,307709.9848415315,3.0,1,B,22,4789,2,69.18272242544242
9,0.161531741,B,B,4,,2,17.0,1995,13068,8.0,,131115.57885653677,1.0,4,B,25,5648,1,41.46731793530371
53,0.313924552,B,B,6,,2,14.0,1974,9559,9.0,,204113.998858006,1.0,10,B,22,4625,11,35.64547708982241
53,0.049637257,B,B,9,,1,9.0,1969,2735,5.0,,186933.36949519868,1.0,3,B,34,7759,0,33.20933548738583
6,0.243204519,B,B,13,,0,25.0,2015,4071,4.0,,211324.91795717189,3.0,0,B,5,1564,0,75.203313559233
23,0.014072961,B,B,7,,0,1.0,2015,13523,4.0,,104160.49217532984,1.0,0,B,2,475,0,52.787089900600655
44,0.036122292,B,B,6,,1,9.0,1980,6901,6.0,,187299.327683148,2.0,1,B,24,4378,0,46.27938897761965
27,0.072157581,B,B,11,,0,17.0,1977,12852,4.0,,195469.50201556308,2.0,0,A,2,629,1,67.33281829017353
77,6.99893e-05,B,B,5,,1,12.0,1975,14527,8.0,,207816.88317246505,2.0,16,B,46,10309,1,58.957596697253656
30,7.81528e-05,B,B,1,,3,3.0,1977,2157,4.0,,130259.93885409733,1.0,23,B,22,6398,141,40.9472460845772
103,0.014423114,B,B,6,,0,12.0,1969,13427,9.0,,194273.04455506642,1.0,3,B,19,3806,4,38.174327931544674
27,0.072157581,B,B,26,,0,0.0,1977,7862,4.0,,178621.89102954927,3.0,0,A,2,629,1,48.65248169050729
86,0.161975568,B,A,4,,3,8.0,1959,4286,5.0,,181770.96226324808,1.0,7,B,31,7010,5,39.662670536877606
167,0.236108458,B,B,7,,3,7.0,1950,8703,7.0,,436153.9557215575,3.0,10,B,16,3893,27,67.49141306582247
94,0.282797669,B,B,4,,0,9.0,1971,9560,6.0,,162231.34369061922,1.0,6,B,33,8667,2,36.9098630199371
6,0.243204519,B,B,19,,0,17.0,1977,5528,10.0,,222842.46000618246,3.0,0,B,5,1564,0,80.28453950894185
75,0.307466659,B,A,5,,2,5.0,1975,10940,4.0,,86821.6195226154,1.0,5,B,30,5048,9,24.74973654313709
58,0.43788524,B,B,3,,0,3.0,2016,12552,20.0,,296165.9366894613,3.0,5,B,23,5735,3,116.40569299260972
38,0.060753049,B,B,18,,0,24.0,2011,63,9.0,,234749.3645397998,1.0,7,B,15,2787,2,43.219960950016954
41,0.175054867,B,B,14,,1,14.0,2008,696,7.0,,173252.42643115306,1.0,0,B,36,10055,3,38.097860065553405
9,0.161531741,B,B,9,,2,12.0,2010,2019,9.0,,77093.06944928026,2.0,4,B,25,5648,1,52.45170563933482
45,0.195781053,B,B,6,,3,5.0,1958,11741,9.0,,439726.6066637209,4.0,2,B,23,5212,6,102.2623025770261
27,0.211401214,B,B,16,,0,19.0,1977,14720,4.0,,162549.7752796906,3.0,1,B,9,1892,0,75.197788077287
55,0.041365446,B,B,9,,1,12.0,2001,15909,10.0,,328117.14758881513,3.0,4,B,31,5569,0,78.20652250455932
1,0.007122317,B,B,13,,0,17.0,2015,10176,4.0,,211523.60058713926,3.0,1,B,1,264,0,75.08177165273419
93,0.521867054,B,B,4,,0,12.0,1976,4662,6.0,,155776.93099642431,2.0,0,B,25,6149,0,50.16020413917922
75,0.122090347,B,B,6,,4,5.0,1954,2992,7.0,,296134.3282298842,3.0,0,B,29,6566,7,79.86673438153376
30,7.81528e-05,B,B,4,,3,1.0,1977,7305,4.0,,108658.69423995822,3.0,23,B,22,6398,141,70.1930711384929
23,0.034656082000000005,B,B,6,,0,20.0,2017,731,10.0,,96285.87659020838,1.0,0,B,0,168,0,40.45519480947461
94,0.127375905,B,B,1,,3,9.0,1973,8507,6.0,,144136.38024372965,1.0,9,B,43,8429,3,37.04161888658318
1,0.007122317,B,B,5,,0,20.0,2015,13223,4.0,,259255.811276658,2.0,1,B,1,264,0,67.40405113163801
11,0.012338886,B,B,3,,2,9.0,1973,14246,5.0,,202852.9144567084,3.0,4,B,35,5776,1,51.43476230766603
125,0.040242764,B,B,3,,3,5.0,1967,15155,5.0,,219873.8449545024,2.0,1,B,25,3478,11,45.790012545308926
6,0.243204519,B,B,10,,0,25.0,2017,10899,4.0,,134922.64163258972,1.0,0,B,5,1564,0,39.709108339448655
13,0.090799103,B,B,18,,5,18.0,2001,12802,10.0,,186870.97186965068,1.0,15,B,74,19083,2,40.600572618158026
59,0.309479124,B,B,7,,0,16.0,1985,14835,10.0,,409728.6805340408,3.0,6,B,35,7715,4,74.39851909380022
23,0.075778755,B,B,14,,0,25.0,1977,13232,4.0,,162052.06450784186,2.0,2,B,6,1437,3,61.42259578595206
99,0.012338886,B,B,9,,2,22.0,1992,5122,10.0,,186351.71418477895,1.0,4,B,35,5776,1,40.07190895724684
6,0.243204519,B,B,2,,0,17.0,2015,15430,4.0,,157522.57417566865,2.0,0,B,5,1564,0,55.43867109360268
58,0.050755569,B,B,1,,0,9.0,1971,13410,6.0,,135273.8047917616,1.0,1,B,24,5469,1,36.75664795759671
7,0.130617806,B,B,7,,1,5.0,1961,13120,5.0,,91168.98577670944,1.0,9,B,39,10418,9,34.90787473420694
6,0.243204519,B,B,18,,0,25.0,2014,10042,4.0,,154196.6194041068,1.0,0,B,5,1564,0,52.01051445895646
62,0.072157581,B,B,4,,0,3.0,2014,16092,4.0,,209637.15800739406,3.0,0,A,2,629,1,96.00947874660594
39,0.428825818,B,B,20,,0,22.0,1995,9748,8.0,,172947.18054472376,2.0,2,B,25,5011,8,61.41333218372133
18,0.0,B,B,8,,0,25.0,2001,2724,9.0,,171277.0858440207,1.0,5,A,30,5562,0,39.042295340168906
11,0.038692987000000005,B,B,5,,2,16.0,2003,15551,9.0,,320990.6906201816,2.0,5,B,28,6533,1,60.95074840098357
22,0.118537385,B,B,12,,1,14.0,1977,4737,9.0,,230797.64623393788,2.0,0,B,30,6207,1,49.2211774041329
1,0.036270089,B,B,4,,1,12.0,2009,6558,7.0,,135154.82663082387,1.0,1,B,6,1318,1,39.8390494495133
151,0.236108458,B,B,17,,3,17.0,1987,1092,8.0,,303278.1628773265,2.0,10,B,16,3893,27,54.67036860435721
52,0.371148999,B,B,20,,2,22.0,2005,12654,10.0,,401305.56697146,3.0,5,B,34,7065,1,79.1579100784828
61,0.298204575,B,B,4,,1,4.0,1960,12848,8.0,,260456.0046923089,3.0,3,B,16,4048,3,81.10303894581519
27,0.072157581,B,B,8,,0,17.0,2018,4810,10.0,,256214.70343850408,3.0,0,A,2,629,1,86.97575687856055
140,0.0,B,B,5,,2,5.0,1961,10250,5.0,,254690.72547171358,2.0,5,B,33,7425,1,46.79168950198928
94,0.521867054,B,B,14,,0,16.0,1976,14293,9.0,,143701.4821522567,1.0,0,B,25,6149,0,39.11920389390209
9,0.13012277,B,B,3,,0,9.0,1975,6774,5.0,,198328.57331796692,3.0,0,B,8,1986,0,59.83317862008071
1,0.007122317,B,B,1,,0,1.0,1977,12826,4.0,,124591.33373707072,1.0,1,B,1,264,0,48.060539482967826
102,0.23861713,B,B,4,,3,4.0,2016,2307,10.0,,90470.43083023836,1.0,6,B,26,3889,6,409.42518142564927
31,0.151346216,B,A,7,,4,9.0,1965,2674,7.0,,240956.17448251825,2.0,1,B,32,5889,10,48.87786114039445
133,0.042307271,B,B,8,,3,8.0,1961,601,8.0,,479612.5252304203,3.0,6,B,17,2810,9,83.19717936568077
21,0.394094211,B,B,7,,0,5.0,1972,5065,5.0,,182436.67877127265,3.0,0,B,3,662,0,60.3085119968384
59,0.019508796,B,B,10,,5,22.0,1995,16272,10.0,,365466.2161184495,2.0,5,B,37,7687,11,62.812829023046426
94,0.282797669,B,B,2,,0,9.0,1972,4187,6.0,,249188.2754434048,3.0,6,B,33,8667,2,56.79179803548018
46,0.188783766,B,B,11,,0,12.0,1986,6124,8.0,,186021.7818557031,1.0,1,B,31,6137,4,43.64693322450479
58,0.43788524,B,B,5,,0,9.0,1977,10600,4.0,,102859.93435873164,1.0,5,B,23,5735,3,54.72812420298466
138,0.0,B,B,13,,0,17.0,2010,14330,13.0,,316414.7806969668,3.0,2,B,36,6714,2,77.20139689190843
53,0.049637257,B,B,4,,1,19.0,1977,14565,4.0,,203671.17529058503,1.0,3,B,34,7759,0,39.24682286778837
24,0.111627393,B,B,5,,2,5.0,1959,2622,7.0,,284889.7728782213,2.0,3,B,50,12238,8,65.07898897519843
21,0.194489265,B,B,7,,3,9.0,1970,15098,6.0,,147514.7194294972,1.0,5,B,47,8004,3,37.64721904848749
27,0.211401214,B,B,8,,0,12.0,2004,10445,10.0,,151318.95610082892,1.0,1,B,9,1892,0,46.03279742333472
17,0.000991363,B,B,13,,1,16.0,1981,6953,10.0,,426602.68867166014,3.0,9,B,33,6783,3,86.76260423285612
7,0.130617806,B,B,3,,1,5.0,1965,592,5.0,,183283.83789693727,2.0,9,B,39,10418,9,41.39112303945753
9,0.136244425,B,B,10,,0,12.0,1984,14423,9.0,,113423.37755958215,3.0,1,B,11,2370,0,76.82775317700111
1,0.007122317,B,B,10,,0,17.0,1977,2518,4.0,,202963.90807159824,2.0,1,B,1,264,0,65.29057652330171
22,0.118537385,B,B,17,,1,17.0,2015,11316,4.0,,122246.60499657113,1.0,0,B,30,6207,1,41.67729238858736
23,0.034656082000000005,B,B,14,,0,17.0,2016,4376,4.0,,67319.23103598473,1.0,0,B,0,168,0,32.01077560636119
27,0.211401214,B,B,6,,0,19.0,1977,691,4.0,,123659.19010464227,2.0,1,B,9,1892,0,58.583769326466026
94,0.127375905,B,B,8,,3,9.0,1974,12973,6.0,,152528.75040962346,1.0,9,B,43,8429,3,33.171547703935
120,0.341071945,B,B,3,,3,9.0,1970,3533,6.0,,294050.4068172783,2.0,11,B,27,5664,48,43.8865210357901
29,0.040242764,B,B,11,,3,12.0,1969,1609,6.0,,208323.43117251663,2.0,1,B,25,3478,11,39.83197570488014
30,7.81528e-05,B,B,25,,3,25.0,1977,4311,4.0,,176123.90121454245,2.0,23,B,22,6398,141,63.08267808933518
1,0.007122317,B,B,7,,0,17.0,1977,9591,4.0,,218492.7193784044,3.0,1,B,1,264,0,81.68716016969981
1,0.007122317,B,B,9,,0,17.0,1977,623,4.0,,206645.58262853386,2.0,1,B,1,264,0,63.921697644810706
27,0.017647053,B,B,4,,0,16.0,1977,7181,4.0,,178312.31128323273,2.0,0,B,2,469,0,66.45264840235025
9,0.161531741,B,B,12,,2,14.0,1992,4356,8.0,,136744.3408267216,1.0,4,B,25,5648,1,43.303458148530304
58,0.050755569,B,B,8,,0,17.0,2007,5362,12.0,,367106.4598020981,3.0,1,B,24,5469,1,82.0275197430044
52,0.371148999,B,B,15,,2,17.0,1977,15769,4.0,,182886.61092346074,3.0,5,B,34,7065,1,80.84385276662192
81,0.319809354,B,B,9,,5,24.0,2014,3516,9.0,,203894.398945402,1.0,8,B,25,4756,16,46.9699848868416
29,0.040242764,B,B,3,,3,9.0,1974,11292,4.0,,122959.45266071748,1.0,1,B,25,3478,11,24.711700548749093
52,0.371148999,B,B,3,,2,17.0,1977,15369,4.0,,125315.17132318368,1.0,5,B,34,7065,1,38.890495705503774
99,0.012338886,B,B,12,,2,12.0,1975,3836,8.0,,142831.17655587776,1.0,4,B,35,5776,1,39.60505244177981
7,0.130617806,B,B,1,,1,14.0,1971,16146,5.0,,169061.6695600325,2.0,9,B,39,10418,9,47.836557983629504
124,0.122090347,B,B,15,,4,15.0,1977,2448,8.0,,209729.99929386977,1.0,0,B,29,6566,7,37.90861807093012
11,0.038692987000000005,B,B,1,,2,5.0,1969,8231,5.0,,134975.00657264795,1.0,5,B,28,6533,1,31.30944530308472
45,0.195781053,B,B,16,,3,24.0,2017,12441,4.0,,417664.8974412597,3.0,2,B,23,5212,6,77.10526005979312
67,0.0077202819999999985,B,B,8,,0,12.0,1977,16118,7.0,,173950.31331834462,1.0,4,B,38,4788,2,31.229791662363787
2,0.0,B,B,2,,2,5.0,1968,13347,5.0,,133795.85137154313,1.0,5,B,33,7425,1,31.02940082185993
21,0.034331497,B,B,2,,0,12.0,1969,7545,7.0,,174539.65941617265,2.0,4,B,25,5487,3,42.52215855257442
62,0.072157581,B,B,10,,0,17.0,1977,15296,4.0,,125740.19208864965,1.0,0,A,2,629,1,45.089493654811214
93,0.050900058,B,B,2,,2,9.0,1978,16017,6.0,,124346.85246518813,1.0,3,B,43,10621,1,33.40029358714006
46,0.0,B,B,5,,3,12.0,1971,1176,6.0,,172887.52455463458,1.0,5,B,47,11319,0,32.13423333510037
6,0.243204519,B,B,3,,0,17.0,1977,12652,4.0,,132042.52276253962,1.0,0,B,5,1564,0,40.0229989892845
86,0.161975568,B,A,1,,3,5.0,1965,4061,5.0,,184324.1035265157,2.0,7,B,31,7010,5,43.03637245743865
96,0.041116354,B,B,4,,1,8.0,1998,9180,9.0,,202248.0479051063,2.0,4,B,53,14892,4,55.40513020117144
27,0.211401214,B,B,10,,0,19.0,2018,6482,4.0,,168215.22861001766,3.0,1,B,9,1892,0,81.16120726809754
3,0.050900058,B,B,15,,2,15.0,2014,8018,17.0,,259439.4356178352,3.0,3,B,43,10621,1,123.45676866099636
81,0.319809354,B,B,4,,5,5.0,1960,12676,7.0,,78388.8061857356,3.0,8,B,25,4756,16,13.784864762254825
11,0.00016967599999999998,B,B,7,,1,12.0,1974,9643,9.0,,167687.5002145933,1.0,1,B,36,5992,0,36.683698478447
27,0.072157581,B,B,11,,0,1.0,1977,12641,4.0,,185252.70176315773,1.0,0,A,2,629,1,47.004020036941135
23,0.034656082000000005,B,B,5,,0,4.0,1977,15611,4.0,,66883.28031837584,1.0,0,B,0,168,0,33.8633239632085
87,0.100455735,B,B,10,,1,16.0,1977,1653,9.0,,257211.13828511466,2.0,6,A,43,7227,0,55.89049591708658
61,0.300322518,B,B,3,,1,9.0,1982,16399,5.0,,214443.64536911628,2.0,9,B,52,10311,6,47.47107346074108
45,0.195781053,B,B,16,,3,0.0,1977,3791,4.0,,371285.58116073493,2.0,2,B,23,5212,6,66.24383283139426
22,0.000995363,B,B,4,,1,5.0,1963,14640,5.0,,163202.8741746016,2.0,5,B,42,7651,1,48.94337940659743
27,0.072157581,B,B,6,,0,18.0,2015,7058,12.0,,99068.37283122004,2.0,0,A,2,629,1,68.28538763097873
143,0.049863387,B,B,4,,3,5.0,1958,15267,7.0,,294083.54997533344,2.0,1,B,18,3746,9,53.866702762449954
88,0.127375905,B,B,13,,3,22.0,1977,695,4.0,,328241.7478354388,3.0,9,B,43,8429,3,92.71954936041391
6,0.243204519,B,B,11,,0,17.0,1977,409,4.0,,173732.18259483034,2.0,0,B,5,1564,0,66.00155533764014
69,0.000991363,B,B,5,,1,17.0,2005,2557,10.0,,396428.62435090134,3.0,9,B,33,6783,3,87.51482882670771
9,0.136244425,B,B,15,,0,22.0,1979,7703,9.0,,247185.7305233828,3.0,1,B,11,2370,0,73.76226290882235
1,0.007122317,B,B,12,,0,17.0,1977,6660,4.0,,133112.9822283021,1.0,1,B,1,264,0,42.0667959897241
46,0.0,B,B,13,,3,14.0,2003,8590,11.0,,341297.3172038725,2.0,5,B,47,11319,0,59.78316220300008
23,0.075778755,B,B,24,,0,25.0,1977,4511,4.0,,110127.1994120511,1.0,2,B,6,1437,3,43.98777277970704
101,0.225824954,A,B,4,,3,5.0,1957,11021,9.0,,142044.90616341983,4.0,2,B,41,6558,7,99.4628535083925
27,0.211401214,B,B,20,,0,22.0,2019,12342,4.0,,120221.58184285506,1.0,1,B,9,1892,0,40.490420824536365
23,0.075778755,B,B,13,,0,2.0,1977,11096,4.0,,177297.20509252066,2.0,2,B,6,1437,3,67.08737517470782
7,0.035145267,B,B,3,,0,5.0,1963,11153,5.0,,156935.28802483654,1.0,3,B,42,9292,3,32.712188479732994
23,0.034656082000000005,B,B,2,,0,4.0,2017,1219,8.0,,110601.73057260754,3.0,0,B,0,168,0,69.22548641222149
47,0.101872465,B,B,13,,3,17.0,2006,3521,8.0,,180046.29875849796,1.0,3,B,23,4583,3,41.843219817900525
21,0.034331497,B,B,6,,0,5.0,1960,4070,9.0,,499830.93757713045,5.0,4,B,25,5487,3,114.31375247457301
167,0.050272014,B,B,12,,0,15.0,1984,11150,9.0,,441533.42086001276,2.0,3,B,21,4231,14,60.09059829484796
43,7.81528e-05,B,B,12,,3,17.0,2004,11013,8.0,,625678.6449938916,2.0,23,B,22,6398,141,58.75704703037016
21,0.194489265,B,B,3,,3,12.0,1969,15103,9.0,,161789.5602273999,1.0,5,B,47,8004,3,36.133552521516734
30,7.81528e-05,B,B,6,,3,25.0,1977,5236,4.0,,150822.68156426848,1.0,23,B,22,6398,141,48.57790629263304
67,0.100455735,B,B,3,,1,9.0,1976,7335,6.0,,236123.69832419808,3.0,6,A,43,7227,0,62.715263095074256
94,0.282797669,B,B,7,,0,16.0,1982,16797,10.0,,354690.49127100507,3.0,6,B,33,8667,2,77.32527502556792
